file,geometry_id,sim,window,n_airfoil,domain_x_span,domain_y_span,domain_z_span,airfoil_chord_x,airfoil_chord_z,airfoil_centroid_x,airfoil_max_x,var_p90,var_p95,var_p99,var_resid_p90,var_resid_p95,var_resid_p99,agreement_iou_p90,var_highvar_bbox_x,var_highvar_bbox_z,var_highvar_x_extent_per_box_x,var_highvar_x_extent_per_chord,var_highvar_downstream_reach,vr_highvar_bbox_x,vr_highvar_bbox_z,vr_highvar_x_extent_per_box_x,vr_highvar_x_extent_per_chord,vr_highvar_downstream_reach
1021_12-4.npz,1021_12,1021,4,7803,1.2514028549194336,0.813959002494812,1.15625,0.5029045939445496,0.4695967733860016,0.5958674550056458,0.8821139335632324,1.0248845458030704,3.7643872618675083,65.30364425659126,0.9237251460552216,3.445929372310627,54.18910247802734,0.9372336303758233,0.8131864666938782,0.4550821781158447,0.6498199,1.6169796,0.30678892135620117,0.8131864666938782,0.4550810754299164,0.6498199,1.6169796,0.30678892135620117
1021_13-0.npz,1021_13,1021,0,4994,1.0636577606201172,0.8140361309051514,0.875,0.3096800446510315,0.2012009620666504,0.5201849937438965,0.6822217702865601,1.217639958858492,5.739203906059212,68.32082633972027,1.238783943653107,5.74065191745757,68.41303276061899,0.968697706467172,0.33900782465934753,0.18007886409759521,0.31871888,1.0947034,0.03038787841796875,0.37755605578422546,0.17781683802604675,0.35496008,1.2191811,0.06893610954284668
1021_13-1.npz,1021_13,1021,1,4994,1.0636577606201172,0.8140361309051514,0.875,0.3096800446510315,0.2012009620666504,0.5201849937438965,0.6822217702865601,1.225758755207074,5.745136141777021,67.54396965026847,1.2063063144683839,5.6558689594268525,66.77839805603023,0.9696671262556628,0.37755605578422546,0.18007886409759521,0.35496008,1.2191811,0.06893610954284668,0.37755605578422546,0.18007886409759521,0.35496008,1.2191811,0.06893610954284668
1021_13-2.npz,1021_13,1021,2,4994,1.0636577606201172,0.8140361309051514,0.875,0.3096800446510315,0.2012009620666504,0.5201849937438965,0.6822217702865601,1.2614612936973573,5.8230670928954975,68.75547355651648,1.280159485340121,5.727477383613556,67.98123504638643,0.9683102056884165,0.37755605578422546,0.18007886409759521,0.35496008,1.2191811,0.06893610954284668,0.37755605578422546,0.18007886409759521,0.35496008,1.2191811,0.06893610954284668
1021_13-3.npz,1021_13,1021,3,4994,1.0636577606201172,0.8140361309051514,0.875,0.3096800446510315,0.2012009620666504,0.5201849937438965,0.6822217702865601,1.2321663141250632,5.745574879646275,70.6467600250239,1.2166087508201613,5.639163279533383,69.28138687133783,0.9714144898965007,0.36193105578422546,0.18007886409759521,0.34027022,1.1687258,0.05331110954284668,0.3468763530254364,0.18007886409759521,0.3261165,1.1201121,0.03825640678405762
1021_13-4.npz,1021_13,1021,4,4994,1.0636577606201172,0.8140361309051514,0.875,0.3096800446510315,0.2012009620666504,0.5201849937438965,0.6822217702865601,1.2703366160392817,5.825060486793517,68.5950566101072,1.2726405739784252,5.680022025108325,67.66784446716207,0.9669551534225019,0.37755605578422546,0.18007886409759521,0.35496008,1.2191811,0.06893610954284668,0.37755605578422546,0.18007886409759521,0.35496008,1.2191811,0.06893610954284668
1021_16-0.npz,1021_16,1021,0,14444,2.1260476112365723,0.8160747289657593,1.1875,1.3394817113876343,0.7143790125846863,0.905731737613678,1.7345178127288818,26.44360675811768,85.09809684753412,269.8041519165037,21.210019683837906,72.0486560821533,283.77661804199107,0.8213277479282397,1.470816969871521,0.7305294275283813,0.6918081,1.0980493,0.14152979850769043,1.5333752632141113,0.7343757152557373,0.7212328,1.1447526,0.20402979850769043
1021_16-1.npz,1021_16,1021,1,14444,2.1260476112365723,0.8160747289657593,1.1875,1.3394817113876343,0.7143790125846863,0.905731737613678,1.7345178127288818,30.30178508758548,84.2838344573971,273.84456268310424,25.37614440917971,68.44283409118627,254.8454170227048,0.8193395797325571,1.476932168006897,0.7344112396240234,0.69468445,1.1026146,0.14152979850769043,1.492557168006897,0.7344112396240234,0.70203376,1.1142796,0.15715479850769043
1021_16-2.npz,1021_16,1021,2,14444,2.1260476112365723,0.8160747289657593,1.1875,1.3394817113876343,0.7143790125846863,0.905731737613678,1.7345178127288818,27.704702758789068,93.56118507385231,332.230763244628,19.754093360900885,86.87364883422842,356.276968994138,0.7857142857142857,1.470990538597107,0.7500616312026978,0.69188976,1.0981789,0.14152979850769043,1.472956657409668,0.7344114780426025,0.6928145,1.0996467,0.14152979850769043
1021_16-3.npz,1021_16,1021,3,14444,2.1260476112365723,0.8160747289657593,1.1875,1.3394817113876343,0.7143790125846863,0.905731737613678,1.7345178127288818,30.31187114715581,107.56623458862298,320.3917523193347,22.197357177734393,77.60493392944295,266.702386474609,0.8375597206909224,1.4727766513824463,0.7384729385375977,0.69272983,1.0995123,0.14152979850769043,1.539432168006897,0.7461404800415039,0.7240817,1.1492745,0.20402979850769043
1021_16-4.npz,1021_16,1021,4,14444,2.1260476112365723,0.8160747289657593,1.1875,1.3394817113876343,0.7143790125846863,0.905731737613678,1.7345178127288818,27.987805747985846,105.41085319519023,351.31056823730444,23.655665969848705,81.02143402099586,346.228737792968,0.8385732671446957,1.4883642196655273,0.7422491312026978,0.70006156,1.1111493,0.15715479850769043,1.4884016513824463,0.7461404800415039,0.70007914,1.1111773,0.15715479850769043
1021_19-0.npz,1021_19,1021,0,8632,1.2511632442474365,0.8156722784042358,0.65625,0.5054525136947632,0.19386669993400574,0.6041975617408752,0.8803571462631226,31.408499526977554,99.74619369506809,260.5371295166012,23.946773910522495,70.5724178314204,234.49920440673782,0.7560804284836246,0.4909113645553589,0.13000044226646423,0.39236397,0.9712314,0.003985047340393066,0.5175915956497192,0.13774728775024414,0.4136883,1.0240163,0.026892900466918945
1021_19-1.npz,1021_19,1021,1,8632,1.2511632442474365,0.8156722784042358,0.65625,0.5054525136947632,0.19386669993400574,0.6041975617408752,0.8803571462631226,26.689889144897464,74.56179962158183,211.3126930236813,24.14025917053224,64.2902893066406,194.65009735107364,0.799370220422852,0.5137107372283936,0.14161711931228638,0.4105865,1.0163382,0.019080400466918945,0.5157586932182312,0.13770587742328644,0.41222334,1.02039,0.026892900466918945
1021_19-2.npz,1021_19,1021,2,8632,1.2511632442474365,0.8156722784042358,0.65625,0.5054525136947632,0.19386669993400574,0.6041975617408752,0.8803571462631226,25.49288463592531,86.54773330688461,273.5568109130857,19.30768852233888,67.41613731384277,228.571295928955,0.7972681524083394,0.44598937034606934,0.12214036285877228,0.35645977,0.88235664,-0.027369260787963867,0.5255811214447021,0.13342750072479248,0.420074,1.0398229,0.050330400466918945
1021_19-3.npz,1021_19,1021,3,8632,1.2511632442474365,0.8156722784042358,0.65625,0.5054525136947632,0.19386669993400574,0.6041975617408752,0.8803571462631226,19.965175247192427,57.243302345275524,210.63595779418853,17.05875205993653,45.41201095581051,195.4364541625966,0.8254837531945965,0.48651862144470215,0.18202589452266693,0.38885304,0.9625407,0.011267900466918945,0.5021436214447021,0.19752781093120575,0.4013414,0.9934536,0.026892900466918945
1021_19-4.npz,1021_19,1021,4,8632,1.2511632442474365,0.8156722784042358,0.65625,0.5054525136947632,0.19386669993400574,0.6041975617408752,0.8803571462631226,28.805118560791065,68.80561370849597,219.3055575561523,24.595310020446792,65.28595924377386,232.95290725707997,0.7755681818181818,0.4774896502494812,0.1516907513141632,0.38163656,0.9446776,-0.019491970539093018,0.5019892454147339,0.16164052486419678,0.40121803,0.9931482,0.011267900466918945
1021_20-0.npz,1021_20,1021,0,16316,2.1889162063598633,0.8448503613471985,1.1875,1.4538722038269043,0.8109013438224792,0.9950594902038574,1.8287125825881958,35.04969253540041,89.36211128234845,250.12500198364165,23.350431442260746,64.28470878601068,192.65094589233348,0.728459078731311,1.5744092464447021,0.8200645446777344,0.71926427,1.0829076,0.12582862377166748,1.5547161102294922,0.8200645446777344,0.71026754,1.0693623,0.11020362377166748
1021_20-1.npz,1021_20,1021,1,16316,2.1889162063598633,0.8448503613471985,1.1875,1.4538722038269043,0.8109013438224792,0.9950594902038574,1.8287125825881958,35.05181312561036,77.77229080200183,201.63188919067377,24.068903350830098,57.575437355041466,161.84114501953064,0.699524133242692,1.5744092464447021,0.8161588907241821,0.71926427,1.0829076,0.12582862377166748,1.5744092464447021,0.8200645446777344,0.71926427,1.0829076,0.12582862377166748
1021_20-2.npz,1021_20,1021,2,16316,2.1889162063598633,0.8448503613471985,1.1875,1.4538722038269043,0.8109013438224792,0.9950594902038574,1.8287125825881958,34.196949005126996,69.88054771423327,211.14809875488194,25.088248825073254,51.91622867584226,207.09724639892576,0.6459550654267139,1.5762279033660889,0.8200657367706299,0.72009516,1.0841585,0.12582862377166748,1.5726919174194336,0.8200657367706299,0.71847975,1.0817264,0.12582862377166748
1021_20-3.npz,1021_20,1021,3,16316,2.1889162063598633,0.8448503613471985,1.1875,1.4538722038269043,0.8109013438224792,0.9950594902038574,1.8287125825881958,36.497782897949236,70.03253250122037,234.51502975463822,22.31051635742193,52.707007980346646,222.79718917846614,0.6122531237404273,1.5762279033660889,0.8161588907241821,0.72009516,1.0841585,0.12582862377166748,1.583989143371582,0.8200645446777344,0.72364086,1.0894969,0.14145362377166748
1021_20-4.npz,1021_20,1021,4,16316,2.1889162063598633,0.8448503613471985,1.1875,1.4538722038269043,0.8109013438224792,0.9950594902038574,1.8287125825881958,25.70272483825686,58.86751956939694,171.00058853149412,20.65244579315189,56.513185882568344,168.9619639587397,0.7480989424001399,1.552528977394104,0.8200657367706299,0.70926833,1.067858,0.12582862377166748,1.552528977394104,0.8200657367706299,0.70926833,1.067858,0.12582862377166748
1022_1-0.npz,1022_1,1022,0,23281,2.032346248626709,0.8752785921096802,1.28125,1.2913392782211304,0.876783013343811,0.9886444211006165,1.663037896156311,30.34225311279302,89.8855678558347,281.56345123290987,20.818382644653347,65.98938064575158,252.612999725341,0.7602534765006161,1.5473839044570923,0.8926010727882385,0.7613781,1.1982783,0.25993335247039795,1.5630089044570923,0.8984404802322388,0.7690663,1.2103782,0.27555835247039795
1022_1-1.npz,1022_1,1022,1,23281,2.032346248626709,0.8752785921096802,1.28125,1.2913392782211304,0.876783013343811,0.9886444211006165,1.663037896156311,26.967662811279318,72.61885147094691,288.3330252075195,20.752250480651863,62.28379287719711,260.34466674804594,0.7624250969333803,1.5630089044570923,0.8945335745811462,0.7690663,1.2103782,0.27555835247039795,1.5786339044570923,0.8988103270530701,0.7767544,1.222478,0.29118335247039795
1022_1-2.npz,1022_1,1022,2,23281,2.032346248626709,0.8752785921096802,1.28125,1.2913392782211304,0.876783013343811,0.9886444211006165,1.663037896156311,31.71697368621833,80.70359115600564,318.01083831787105,22.442997741699223,61.57113990783659,267.72183654785124,0.736714136853074,1.560646891593933,0.8926008939743042,0.76790404,1.208549,0.27555835247039795,1.5528721809387207,0.894751787185669,0.76407856,1.2025285,0.27555835247039795
1022_1-3.npz,1022_1,1022,3,23281,2.032346248626709,0.8752785921096802,1.28125,1.2913392782211304,0.876783013343811,0.9886444211006165,1.663037896156311,29.115260505676275,84.89691390991209,295.3470288085934,19.863072204589844,56.453264999389624,242.1442781066887,0.708963513628984,1.562698245048523,0.8945335745811462,0.7689134,1.2101376,0.27555835247039795,1.5628092288970947,0.8984406590461731,0.768968,1.2102236,0.27555835247039795
1022_1-4.npz,1022_1,1022,4,23281,2.032346248626709,0.8752785921096802,1.28125,1.2913392782211304,0.876783013343811,0.9886444211006165,1.663037896156311,28.316723632812515,67.31359519958487,256.8281320190428,22.06875972747818,56.697954559326064,269.202083129882,0.7855548611731096,1.5293517112731934,0.8926026821136475,0.7525055,1.1843144,0.24430835247039795,1.543182134628296,0.8947371244430542,0.75931066,1.1950245,0.25993335247039795
1022_10-0.npz,1022_10,1022,0,14472,1.8447844982147217,0.8160853385925293,0.875,1.1007728576660156,0.44456103444099426,0.8072819709777832,1.466017246246338,35.62639770507814,95.69898185729974,274.3411471557615,27.671665191650472,69.93097114562974,297.37107238769534,0.7849174475680499,0.9457399845123291,0.37695953249931335,0.5126561,0.85916,-0.14836573600769043,0.9912887811660767,0.37695953249931335,0.53734666,0.9005389,-0.10281693935394287
1022_10-1.npz,1022_10,1022,1,14472,1.8447844982147217,0.8160853385925293,0.875,1.1007728576660156,0.44456103444099426,0.8072819709777832,1.466017246246338,30.304274559021014,89.10988273620598,259.2657702636705,22.94242382049562,67.62035751342772,195.90894470214747,0.784280488892854,0.9608956575393677,0.37709274888038635,0.5208715,0.8729282,-0.13523519039154053,1.0180420875549316,0.37305474281311035,0.55184877,0.924843,-0.07399201393127441
1022_10-2.npz,1022_10,1022,2,14472,1.8447844982147217,0.8160853385925293,0.875,1.1007728576660156,0.44456103444099426,0.8072819709777832,1.466017246246338,27.76386699676522,88.50636062622043,240.33933456420868,23.449675941467287,71.60497741699214,198.4631103515624,0.8594272963927111,1.0125658512115479,0.37695953249931335,0.5488803,0.9198681,-0.08359384536743164,1.0199072360992432,0.37695956230163574,0.55285984,0.9265374,-0.0760418176651001
1022_10-3.npz,1022_10,1022,3,14472,1.8447844982147217,0.8160853385925293,0.875,1.1007728576660156,0.44456103444099426,0.8072819709777832,1.466017246246338,34.506357955932664,99.76969223022374,292.30756225585895,26.48193054199228,78.68738403320292,242.9570390319807,0.7935611155950139,0.9477651119232178,0.3751867711544037,0.51375383,0.8609997,-0.14836573600769043,1.022258996963501,0.37695956230163574,0.55413467,0.92867386,-0.07199954986572266
1022_10-4.npz,1022_10,1022,4,14472,1.8447844982147217,0.8160853385925293,0.875,1.1007728576660156,0.44456103444099426,0.8072819709777832,1.466017246246338,34.3176326751709,85.07237739562977,261.3097668457026,30.888261604309083,70.20179901123034,213.08144683837864,0.7511601435951317,0.9496009945869446,0.375000923871994,0.514749,0.8626675,-0.14836573600769043,0.9661636352539062,0.36914706230163574,0.5237271,0.8777139,-0.12794208526611328
1022_11-0.npz,1022_11,1022,0,21656,2.1256661415100098,0.8156601190567017,1.125,1.363537073135376,0.7051236629486084,0.9890467524528503,1.7521599531173706,26.908190917968753,65.85229034423827,215.82235153198235,18.085108375549318,49.86694927215566,191.50461318969698,0.6953462744765618,1.4124119281768799,0.6377130150794983,0.6644561,1.0358442,0.05319356918334961,1.4337048530578613,0.6412113308906555,0.6744732,1.0514601,0.07663106918334961
1022_11-1.npz,1022_11,1022,1,21656,2.1256661415100098,0.8156601190567017,1.125,1.363537073135376,0.7051236629486084,0.9890467524528503,1.7521599531173706,28.899672889709475,82.43165817260729,280.96859344482317,24.447313308715824,66.91518630981425,222.06272369384646,0.8258170531312763,1.3206725120544434,0.5849514603614807,0.6212982,0.9685637,-0.03274393081665039,1.4066100120544434,0.6416244506835938,0.6617267,1.0315892,0.05319356918334961
1022_11-2.npz,1022_11,1022,2,21656,2.1256661415100098,0.8156601190567017,1.125,1.363537073135376,0.7051236629486084,0.9890467524528503,1.7521599531173706,30.321988677978556,89.58750343322689,293.7061343383776,24.04756546020509,72.00578460693352,301.07963317871014,0.7817371937639198,1.3265423774719238,0.5704267024993896,0.6240596,0.97286856,-0.03274393081665039,1.4124798774719238,0.6484375,0.66448814,1.035894,0.05319356918334961
1022_11-3.npz,1022_11,1022,3,21656,2.1256661415100098,0.8156601190567017,1.125,1.363537073135376,0.7051236629486084,0.9890467524528503,1.7521599531173706,24.750021362304693,72.38277130126943,256.19959167480374,20.61823196411133,56.72601184844962,257.3952764892569,0.7688157778367383,1.4124798774719238,0.6406248807907104,0.66448814,1.035894,0.05319356918334961,1.4124798774719238,0.6340538859367371,0.66448814,1.035894,0.05319356918334961
1022_11-4.npz,1022_11,1022,4,21656,2.1256661415100098,0.8156601190567017,1.125,1.363537073135376,0.7051236629486084,0.9890467524528503,1.7521599531173706,27.42068653106692,71.32165451049767,205.9742376708976,20.21848754882815,50.42540416717519,174.10341278076166,0.7596339961288052,1.4023780822753906,0.6416244506835938,0.6597358,1.0284855,0.05319356918334961,1.4162776470184326,0.6489591002464294,0.6662747,1.0386792,0.06881856918334961
1022_12-0.npz,1022_12,1022,0,14930,2.0317163467407227,0.8152477741241455,1.1875,1.2616333961486816,0.814286470413208,0.9313668608665466,1.6583235263824463,29.575521087646486,70.62138099670402,205.16620910644434,21.950103378295907,58.24801597595207,172.88358078002872,0.7320516151381311,1.3791710138320923,0.8325600624084473,0.67882067,1.093163,0.12339282035827637,1.3948571681976318,0.8326051831245422,0.6865413,1.1055963,0.13901782035827637
1022_12-1.npz,1022_12,1022,1,14930,2.0317163467407227,0.8152477741241455,1.1875,1.2616333961486816,0.814286470413208,0.9313668608665466,1.6583235263824463,24.64678249359131,67.8275543212888,233.20734466552608,18.48985996246338,60.16518573760984,245.63091613769518,0.7801513128615932,1.3770899772644043,0.828126847743988,0.67779636,1.0915135,0.12339282035827637,1.3791710138320923,0.8326051831245422,0.67882067,1.093163,0.12339282035827637
1022_12-2.npz,1022_12,1022,2,14930,2.0317163467407227,0.8152477741241455,1.1875,1.2616333961486816,0.814286470413208,0.9313668608665466,1.6583235263824463,23.86131381988526,68.91121673583959,204.37559356689422,19.150907897949256,58.199663734435916,211.88606018066403,0.8236527765113523,1.3792321681976318,0.8281288743019104,0.67885077,1.0932115,0.12339282035827637,1.3909375667572021,0.8281288743019104,0.6846121,1.1024895,0.13901782035827637
1022_12-3.npz,1022_12,1022,3,14930,2.0317163467407227,0.8152477741241455,1.1875,1.2616333961486816,0.814286470413208,0.9313668608665466,1.6583235263824463,29.07890548706055,75.50693092346191,240.10607116699177,22.814872932434103,66.37123565673822,239.91969970703008,0.7427675148135239,1.3770899772644043,0.82869952917099,0.67779636,1.0915135,0.12339282035827637,1.3770899772644043,0.8328388929367065,0.67779636,1.0915135,0.12339282035827637
1022_12-4.npz,1022_12,1022,4,14930,2.0317163467407227,0.8152477741241455,1.1875,1.2616333961486816,0.814286470413208,0.9313668608665466,1.6583235263824463,29.94833679199221,65.82844581603975,208.21735198974602,24.304359436035163,55.730809593200675,198.06578338622873,0.7414018284719199,1.3753125667572021,0.8320325016975403,0.67692155,1.0901047,0.12339282035827637,1.379030704498291,0.8320339918136597,0.6787516,1.0930518,0.12339282035827637
1022_13-0.npz,1022_13,1022,0,9502,1.2196727991104126,0.8142969012260437,1.1875,0.4750131070613861,0.534872829914093,0.6090920567512512,0.8480324745178223,2.5340323209762583,19.136288928985465,215.07859436034727,2.0753653049469,16.58730735778799,195.07351165771422,0.9025875190258752,0.7661160230636597,0.5352894067764282,0.6281324,1.6128314,0.29351532459259033,0.7660075426101685,0.541132926940918,0.6280435,1.612603,0.29351532459259033
1022_13-1.npz,1022_13,1022,1,9502,1.2196727991104126,0.8142969012260437,1.1875,0.4750131070613861,0.534872829914093,0.6090920567512512,0.8480324745178223,3.2249395370483436,18.543859386444076,200.52497558593677,2.779432010650639,15.855516481399402,170.52315780639483,0.8885741265344664,0.7816325426101685,0.5312568545341492,0.6408543,1.6454968,0.30914032459259033,0.7660075426101685,0.5332493782043457,0.6280435,1.612603,0.29351532459259033
